id,sport,game,betOn,betType,pick,line,ou,prob,ev,evGrade,confidence,ml,grade,outcome,settledAt,hScore,aScore,note,date
2026-07-07_NY_DAL_SPREAD_DAL-8.5,WNBA,,DAL -8.5,SPREAD,,,,,,,,-115,,win,2026-07-08T03:30:04.474000+00:00,,,,2026-07-07
2026-07-07_NY_DAL_OU_OVER175.5,WNBA,,OVER 175.5,OU,,,,,,,,-110,,loss,2026-07-08T03:30:30.929000+00:00,,,,2026-07-07
2026-07-06_SD_ARI_ML_SD,MLB,,SD,ML,,,,,,,,-130,,loss,2026-07-07T16:48:19.996000+00:00,,,,2026-07-06
2026-07-06_WSN_HOU_ML_WSN,MLB,,WSN,ML,,,,,,,,-114,,win,2026-07-07T16:46:48.324000+00:00,,,,2026-07-06
2026-07-06_SD_ARI_OU_UNDER9.5,MLB,,UNDER 9.5,OU,,,,,,,,-110,,win,2026-07-07T16:47:22.345000+00:00,,,,2026-07-06
2026-07-06_SF_TOR_OU_UNDER8.5,MLB,,UNDER 8.5,OU,,,,,,,,-110,,loss,2026-07-07T16:47:56.451000+00:00,,,,2026-07-06
2026-07-06_LAD_COL_ML_LAD,MLB,,LAD,ML,,,,,,,,-139,,win,2026-07-07T16:47:37.788000+00:00,,,,2026-07-06
2026-07-06_MIN_CON_SPREAD_MIN8.5,WNBA,,MIN -8.5,SPREAD,,,,,,,,-115,,loss,2026-07-07T16:49:45.336000+00:00,,,,2026-07-06
2026-07-06_POR_ESP_SOC_UNDER2.5,SOC,,UNDER 2.5,ML,,,,,,,,-110,,win,2026-07-07T00:08:17.640000+00:00,,,,2026-07-06
2026-07-06_USA_BEL_SOC_UNDER2.5,SOC,,UNDER 2.5,ML,,,,,,,,-110,,loss,2026-07-07T16:46:05.971000+00:00,,,,2026-07-06
2026-07-06_LAD_COL_OU_OVER8.0,MLB,,OVER 8.0,OU,,,,,,,,-110,,win,2026-07-07T16:47:34.375000+00:00,,,,2026-07-06
2026-07-06_WSN_HOU_OU_OVER9.5,MLB,,OVER 9.5,OU,,,,,,,,-110,,win,2026-07-07T00:07:31.535000+00:00,,,,2026-07-06
2026-07-06_ATL_NYM_ML_ATL,MLB,,ATL,ML,,,,,,,,-105,,loss,2026-07-07T16:46:54.833000+00:00,,,,2026-07-06
2026-07-06_STL_MIL_SPREAD_STL+1.5,MLB,,STL +1.5,SPREAD,,,,,,,,-115,,win,2026-07-07T16:47:13.967000+00:00,,,,2026-07-06
2026-07-06_LA_SEA_SPREAD_SEA+5.5,WNBA,,SEA +5.5,SPREAD,,,,,,,,-115,,win,2026-07-07T16:49:37.502000+00:00,,,,2026-07-06
2026-07-06_MIN_CON_OU_OVER164.5,WNBA,,OVER 164.5,OU,,,,,,,,-110,,win,2026-07-07T16:50:00.391000+00:00,,,,2026-07-06
2026-07-06_POR_ESP_OU_UNDER2.5,SOC,,UNDER 2.5,OU,,,,,,,,-110,,win,2026-07-07T16:46:09.629000+00:00,,,,2026-07-06
2026-07-06_KC_PHI_ML_KC,MLB,,KC,ML,,,,,,,,117,,win,2026-07-06T21:30:17.070000+00:00,,,,2026-07-06
2026-07-06_TB_NYY_OU_UNDER8.5,MLB,,UNDER 8.5,OU,,,,,,,,-110,,win,2026-07-07T16:46:35.359000+00:00,,,,2026-07-06
2026-07-05_ATL_NYM_OU_OVER9.0,MLB,,OVER 9.0,OU,,,,,,,,-110,,win,2026-07-06T05:54:24.917000+00:00,,,,2026-07-05
2026-07-05_ATL_NYM_ML_NYM,MLB,,NYM,ML,,,,,,,,-115,,win,2026-07-06T05:54:24.908000+00:00,,,,2026-07-05
2026-07-05_LV_IND_SPREAD_IND+10.5,WNBA,,IND +10.5,SPREAD,,,,,,,,-115,,win,2026-07-06T03:55:41.450000+00:00,,,,2026-07-05
2026-07-05_CLE_CWS_SPREAD_CWS+1.5,MLB,,CWS +1.5,SPREAD,,,,,,,,-115,,win,2026-07-06T02:35:44.818000+00:00,,,,2026-07-05
2026-07-05_ATL_NYM_ML_ATL,MLB,,ATL,ML,,,,,,,,-105,,loss,2026-07-05T21:29:34.060000+00:00,,,,2026-07-05
2026-07-05_KC_PHI_ML_KC,MLB,,KC,ML,,,,,,,,117,,win,2026-07-06T02:35:25.140000+00:00,,,,2026-07-05
wim_r4_djokovic_o35sets,ATP,,OVER 3.5 SETS,PROP,,,,,,,,-110,,win,,,,,2026-07-05
wc_r16_eng_mexico_ml,WC,,England ML,ML,,,,,,,,-135,,win,,,,,2026-07-05
wc_r16_eng_mexico_spread,WC,,England -0.5,SPREAD,,,,,,,,-135,,win,,,,,2026-07-05
wim_r4_djokovic_ml,ATP,,N.Djokovic ML,ML,,,,,,,,-110,,win,,,,,2026-07-05
2026-07-05_COL_SF_ML_COL,MLB,,COL,ML,,,,,,,,132,,win,2026-07-06T02:34:32.557000+00:00,,,,2026-07-05
2026-07-05_COL_SF_OU_OVER10.5,MLB,,OVER 10.5,OU,,,,,,,,-110,,win,2026-07-06T02:34:25.101000+00:00,,,,2026-07-05
2026-07-05_NYY_MIN_OU_UNDER10.0,MLB,,UNDER 10.0,OU,,,,,,,,-110,,win,2026-07-06T02:30:44.432000+00:00,,,,2026-07-05
2026-07-05_WSN_PIT_OU_OVER8.0,MLB,,OVER 8.0,OU,,,,,,,,-110,,win,2026-07-05T21:29:34.081000+00:00,,,,2026-07-05
2026-07-05_WSN_PIT_ML_WSN,MLB,,WSN,ML,,,,,,,,-139,,loss,2026-07-05T21:29:34.077000+00:00,,,,2026-07-05
2026-07-05_NYY_MIN_SPREAD_MIN+1.5,MLB,,MIN +1.5,SPREAD,,,,,,,,-115,,win,2026-07-06T02:35:53.790000+00:00,,,,2026-07-05
2026-07-05_COL_SF_SPREAD_SF+1.5,MLB,,SF +1.5,SPREAD,,,,,,,,-115,,win,2026-07-06T02:34:28.774000+00:00,,,,2026-07-05
2026-07-05_CHC_STL_ML_CHC,MLB,,CHC,ML,,,,,,,,-129,,win,2026-07-06T02:35:41.386000+00:00,,,,2026-07-05
2026-07-05_CIN_BAL_OU_UNDER9.5,MLB,,UNDER 9.5,OU,,,,,,,,-110,,win,2026-07-06T02:30:44.426000+00:00,,,,2026-07-05
2026-07-05_TEX_DET_SPREAD_DET+1.5,MLB,,DET +1.5,SPREAD,,,,,,,,-115,,win,2026-07-06T02:35:09.682000+00:00,,,,2026-07-05
2026-07-05_TEX_DET_OU_UNDER10.0,MLB,,UNDER 10.0,OU,,,,,,,,-110,,win,2026-07-06T02:35:13.223000+00:00,,,,2026-07-05
2026-07-05_KC_PHI_OU_UNDER10.0,MLB,,UNDER 10.0,OU,,,,,,,,-110,,win,2026-07-06T02:35:20.674000+00:00,,,,2026-07-05
2026-07-05_HOU_TB_ML_HOU,MLB,,HOU,ML,,,,,,,,-128,,win,2026-07-06T02:34:58.848000+00:00,,,,2026-07-05
2026-07-05_CHC_STL_OU_UNDER11.5,MLB,,UNDER 11.5,OU,,,,,,,,-110,,win,2026-07-06T02:35:36.280000+00:00,,,,2026-07-05
2026-07-05_CIN_BAL_SPREAD_BAL+1.5,MLB,,BAL +1.5,SPREAD,,,,,,,,-115,,win,2026-07-06T02:36:00.704000+00:00,,,,2026-07-05
2026-07-05_CIN_BAL_ML_CIN,MLB,,CIN,ML,,,,,,,,-113,,win,2026-07-06T02:30:44.421000+00:00,,,,2026-07-05
wim_r4_osaka_u25sets,WTA,,UNDER 2.5 SETS,PROP,,,,,,,,-110,,win,,,,,2026-07-05
wim_r4_faa_o445games,ATP,,OVER 44.5 GAMES,PROP,,,,,,,,-110,,win,,,,,2026-07-05
2026-07-05_DAL_TOR_WNBA_DALML,WNBA,,DAL ML,ML,,,,,,,,-384,,win,2026-07-06T03:55:52.482000+00:00,,,,2026-07-05
2026-07-05_OAK_MIA_SPREAD_MIA+1.5,MLB,,MIA +1.5,SPREAD,,,,,,,,-115,,win,2026-07-06T02:34:08.190000+00:00,,,,2026-07-05
2026-07-05_OAK_MIA_OU_UNDER10.5,MLB,,UNDER 10.5,OU,,,,,,,,-110,,loss,2026-07-06T02:34:13.735000+00:00,,,,2026-07-05
wc-9,SOC,,,,,,,,,,,,,loss,,,,,2026-07-05
2026-07-05_ARI_MIL_SPREAD_MIL+1.5,MLB,,MIL +1.5,SPREAD,,,,,,,,-115,,win,2026-07-06T02:34:20.580000+00:00,,,,2026-07-05
wc_r16_nor_brazil_spread,WC,,Norway -0.5,SPREAD,,,,,,,,+225,,win,,,,,2026-07-05
wc-0,SOC,,,,,,,,,,,,,win,,,,,2026-07-05
wc-1,SOC,,,,,,,,,,,,,loss,,,,,2026-07-05
wc-2,SOC,,,,,,,,,,,,,win,,,,,2026-07-05
wc-3,SOC,,,,,,,,,,,,,loss,,,,,2026-07-05
wc-4,SOC,,,,,,,,,,,,,win,,,,,2026-07-05
wc-5,SOC,,,,,,,,,,,,,loss,,,,,2026-07-05
wc-6,SOC,,,,,,,,,,,,,win,,,,,2026-07-05
wc-7,SOC,,,,,,,,,,,,,loss,,,,,2026-07-05
2026-07-05_HOU_TB_OU_UNDER8.5,MLB,,UNDER 8.5,OU,,,,,,,,-110,,win,2026-07-06T02:34:55.120000+00:00,,,,2026-07-05
2026-07-05_HOU_TB_SPREAD_TB+1.5,MLB,,TB +1.5,SPREAD,,,,,,,,-115,,loss,2026-07-06T02:34:49.109000+00:00,,,,2026-07-05
wc-8,SOC,,,,,,,,,,,,,win,,,,,2026-07-05
wc_r16_nor_brazil_ml,WC,,Norway ML,ML,,,,,,,,+225,,win,,,,,2026-07-05
2026-07-04_T.Fritz_L.Sonego_TEN_T.Fritz,ATP,,T.Fritz,ML,,,,,,,,-500,,win,2026-07-04T20:58:38.527000+00:00,,,,2026-07-04
2026-07-04_F.Tiafoe_A.Bublik_TEN_OVER3.5SETS,ATP,,OVER 3.5 SETS,ML,,,,,,,,-110,,win,2026-07-04T21:30:02.686000+00:00,,,,2026-07-04
2026-07-04_J.Lehecka_J.Munar_TEN_J.Lehecka,ATP,,J.Lehecka,ML,,,,,,,,-320,,win,2026-07-04T20:59:12.789000+00:00,,,,2026-07-04
2026-07-04_J.Lehecka_J.Munar_TEN_UNDER3.5SETS,ATP,,UNDER 3.5 SETS,ML,,,,,,,,-110,,win,2026-07-04T21:30:14.573000+00:00,,,,2026-07-04
2026-07-04_M.Giron_A.Zverev_TEN_OVER3.5SETS,ATP,,OVER 3.5 SETS,ML,,,,,,,,-110,,loss,2026-07-04T21:30:22.542000+00:00,,,,2026-07-04
2026-07-04_D.Snigur_A.Krueger_TEN_D.Snigur,WTA,,D.Snigur,ML,,,,,,,,-180,,loss,2026-07-04T21:33:10.063000+00:00,,,,2026-07-04
2026-07-04_L.Samsonova_M.Bouzkova_TEN_UNDER2.5SETS,WTA,,UNDER 2.5 SETS,ML,,,,,,,,-110,,loss,2026-07-04T21:33:20.538000+00:00,,,,2026-07-04
2026-07-04_E.Mertens_E.Rybakina_TEN_E.Mertens,WTA,,E.Mertens,ML,,,,,,,,+400,,win,2026-07-04T21:31:15.012000+00:00,,,,2026-07-04
2026-07-04_S.Cirstea_L.Noskova_TEN_S.Cirstea,WTA,,S.Cirstea,ML,,,,,,,,-160,,loss,2026-07-04T21:32:41.942000+00:00,,,,2026-07-04
2026-07-04_L.Samsonova_M.Bouzkova_TEN_L.Samsonova,WTA,,L.Samsonova,ML,,,,,,,,-180,,loss,2026-07-04T21:32:32.507000+00:00,,,,2026-07-04
2026-07-04_M.Kostyuk_E.Navarro_TEN_M.Kostyuk,WTA,,M.Kostyuk,ML,,,,,,,,+168,,win,2026-07-04T21:32:07.504000+00:00,,,,2026-07-04
2026-07-04_G.Dimitrov_M.Berrettini_TEN_G.Dimitrov,ATP,,G.Dimitrov,ML,,,,,,,,-160,,win,2026-07-04T21:29:42.908000+00:00,,,,2026-07-04
2026-07-04_A.Anisimova_M.Keys_TEN_A.Anisimova,WTA,,A.Anisimova,ML,,,,,,,,-200,,loss,2026-07-04T21:31:35.466000+00:00,,,,2026-07-04
2026-07-04_A.Eala_I.Swiatek_TEN_A.Eala,WTA,,A.Eala,ML,,,,,,,,+420,,win,2026-07-04T21:32:52.491000+00:00,,,,2026-07-04
2026-07-04_K.Khachanov_F.Cobolli_TEN_K.Khachanov,ATP,,K.Khachanov,ML,,,,,,,,-200,,loss,2026-07-04T21:29:32.503000+00:00,,,,2026-07-04
2026-07-04_A.Anisimova_M.Keys_TEN_OVER2.5SETS,WTA,,OVER 2.5 SETS,ML,,,,,,,,-110,,win,2026-07-04T21:31:49.291000+00:00,,,,2026-07-04
2026-07-03_LAD_SD_ML_LAD,MLB,,LAD,ML,,,,,,,,-139,,win,2026-07-04T06:12:00.204000+00:00,,,,2026-07-03
2026-07-03_NY_MIN_SPREAD_MIN2.5,WNBA,,MIN -2.5,SPREAD,,,,,,,,-115,,loss,2026-07-04T04:12:50.781000+00:00,,,,2026-07-03
2026-07-03_OAK_MIA_SPREAD_OAK+1.5,MLB,,OAK +1.5,SPREAD,,,,,,,,-115,,loss,2026-07-04T06:12:14.320000+00:00,,,,2026-07-03
2026-07-03_ARG_CPV_SOC_AHArgentina-1.5,SOC,,AH Argentina -1.5,ML,,,,,,,,-110,,loss,2026-07-04T01:07:06.742000+00:00,,,,2026-07-03
2026-07-03_OAK_MIA_OU_UNDER10.5,MLB,,UNDER 10.5,OU,,,,,,,,-110,,loss,2026-07-04T04:15:51.864000+00:00,,,,2026-07-03
2026-07-03_LAA_BOS_SPREAD_BOS+1.5,MLB,,BOS +1.5,SPREAD,,,,,,,,-115,,win,2026-07-04T04:15:41.631000+00:00,,,,2026-07-03
2026-07-03_AUS_EGY_OU_UNDER2.5,SOC,,UNDER 2.5,OU,,,,,,,,-110,,win,2026-07-03T23:39:53.786000+00:00,,,,2026-07-03
2026-07-03_CLE_CWS_SPREAD_CWS+1.5,MLB,,CWS +1.5,SPREAD,,,,,,,,-115,,win,2026-07-04T04:14:48.244000+00:00,,,,2026-07-03
2026-07-03_ATL_NYM_ML_ATL,MLB,,ATL,ML,,,,,,,,-105,,win,2026-07-04T01:58:16.258000+00:00,,,,2026-07-03
2026-07-03_H.Hurkacz_T.Paul_ATP_H.Hurkacz,ATP,,H.Hurkacz,ML,,,,,,,,-212,,win,2026-07-03T23:38:14.862000+00:00,,,,2026-07-03
2026-07-03_J.Struff_D.Medvedev_ATP_J.Struff,ATP,,J.Struff,ML,,,,,,,,-230,,win,2026-07-03T23:38:11.289000+00:00,,,,2026-07-03
2026-07-03_WSN_PIT_ML_WSN,MLB,,WSN,ML,,,,,,,,-139,,win,2026-07-04T01:42:18.441000+00:00,,,,2026-07-03
2026-07-03_NYY_MIN_ML_NYY,MLB,,NYY,ML,,,,,,,,-144,,win,2026-07-04T04:06:53.576000+00:00,,,,2026-07-03
2026-07-03_ARI_MIL_SPREAD_MIL+1.5,MLB,,MIL +1.5,SPREAD,,,,,,,,-115,,win,2026-07-04T06:12:17.181000+00:00,,,,2026-07-03
2026-07-03_F.Auger-Aliassime_M.Zheng_ATP_F.Auger-Aliassime,ATP,,F.Auger-Aliassime,ML,,,,,,,,-298,,win,2026-07-03T23:38:06.274000+00:00,,,,2026-07-03
2026-07-03_COL_SF_OU_UNDER10.5,MLB,,UNDER 10.5,OU,,,,,,,,-110,,loss,2026-07-04T04:06:53.610000+00:00,,,,2026-07-03
2026-07-03_LV_CHI_SPREAD_CHI+4.5,WNBA,,CHI +4.5,SPREAD,,,,,,,,-115,,loss,2026-07-04T06:11:41.865000+00:00,,,,2026-07-03
2026-07-03_NY_MIN_OU_OVER174.5,WNBA,,OVER 174.5,OU,,,,,,,,-110,,win,2026-07-04T04:12:34.402000+00:00,,,,2026-07-03
2026-07-03_COL_GHA_SOC_AHColombia-0.5,SOC,,AH Colombia -0.5,ML,,,,,,,,-110,,win,2026-07-04T04:13:26.529000+00:00,,,,2026-07-03
2026-07-03_ARG_CPV_SOC_Argentina,SOC,,Argentina,ML,,,,,,,,-149,,win,2026-07-04T01:07:02.266000+00:00,,,,2026-07-03
2026-07-03_A.Davidovich Fokina_M.Fucsovics_ATP_A.DavidovichFokina,ATP,,A.Davidovich Fokina,ML,,,,,,,,-300,,win,2026-07-03T23:38:01.631000+00:00,,,,2026-07-03
2026-07-03_CHC_STL_SPREAD_STL+1.5,MLB,,STL +1.5,SPREAD,,,,,,,,-115,,win,2026-07-03T23:37:38.885000+00:00,,,,2026-07-03
2026-07-03_CIN_BAL_SPREAD_BAL+1.5,MLB,,BAL +1.5,SPREAD,,,,,,,,-115,,win,2026-07-04T04:14:42.910000+00:00,,,,2026-07-03
2026-07-03_CLE_CWS_ML_CLE,MLB,,CLE,ML,,,,,,,,-110,,win,2026-07-04T04:06:53.591000+00:00,,,,2026-07-03
2026-07-03_LV_CHI_OU_OVER179.5,WNBA,,OVER 179.5,OU,,,,,,,,-110,,win,2026-07-04T06:11:35.827000+00:00,,,,2026-07-03
2026-07-03_J.Sinner_A.Vukic_ATP_J.Sinner,ATP,,J.Sinner,ML,,,,,,,,-710,,win,2026-07-03T23:38:18.742000+00:00,,,,2026-07-03
2026-07-03_HOU_TB_SPREAD_TB+1.5,MLB,,TB +1.5,SPREAD,,,,,,,,-115,,win,2026-07-04T04:15:09.459000+00:00,,,,2026-07-03
2026-07-03_HOU_TB_OU_UNDER8.5,MLB,,UNDER 8.5,OU,,,,,,,,-110,,win,2026-07-04T04:06:53.625000+00:00,,,,2026-07-03
2026-07-03_HOU_TB_ML_HOU,MLB,,HOU,ML,,,,,,,,-128,,loss,2026-07-04T04:06:53.627000+00:00,,,,2026-07-03
2026-07-03_LAA_BOS_OU_UNDER8.5,MLB,,UNDER 8.5,OU,,,,,,,,-110,,win,2026-07-04T04:15:31.611000+00:00,,,,2026-07-03
2026-07-03_COL_GHA_OU_UNDER2.5,SOC,,UNDER 2.5,OU,,,,,,,,-110,,win,2026-07-04T04:20:43.492000+00:00,,,,2026-07-03
2026-07-03_NY_MIN_SPREAD_NY+4.5,WNBA,,NY +4.5,SPREAD,,,,,,,,-115,,win,2026-07-04T04:11:55.753000+00:00,,,,2026-07-03
2026-07-03_NY_MIN_WNBA_NYML,WNBA,,NY ML,ML,,,,,,,,200,,win,2026-07-04T04:12:00.269000+00:00,,,,2026-07-03
2026-07-03_LV_CHI_WNBA_LVML,WNBA,,LV ML,ML,,,,,,,,-217,,win,2026-07-04T06:11:24.941000+00:00,,,,2026-07-03
2026-07-03_COL_SF_SPREAD_SF+1.5,MLB,,SF +1.5,SPREAD,,,,,,,,-115,,loss,2026-07-04T04:14:57.408000+00:00,,,,2026-07-03
2026-07-03_LAD_SD_OU_UNDER8.5,MLB,,UNDER 8.5,OU,,,,,,,,-110,,win,2026-07-04T06:11:55.163000+00:00,,,,2026-07-03
2026-07-02_ESP_AUT_SOC_AHSpain-1,SOC,,AH Spain -1,ML,,,,,,,,-110,,win,2026-07-03T23:39:27.973000+00:00,,,,2026-07-02
2026-07-02_SUI_ALG_OU_UNDER2.5,SOC,,UNDER 2.5,OU,,,,,,,,-110,,win,2026-07-03T23:39:46.016000+00:00,,,,2026-07-02
2026-07-01_E.Mertens_B.Haddad Maia_TEN_E.Mertens,WTA,,E.Mertens,ML,,,,,,,,-180,,win,2026-07-03T23:38:59.202000+00:00,,,,2026-07-01
2026-07-01_M.Kostyuk_Y.Starodubtseva_TEN_M.Kostyuk,WTA,,M.Kostyuk,ML,,,,,,,,-250,,win,2026-07-03T23:39:03.265000+00:00,,,,2026-07-01
2026-07-01_E.Navarro_O.Selekhmeteva_TEN_E.Navarro,WTA,,E.Navarro,ML,,,,,,,,-280,,win,2026-07-03T23:39:07.592000+00:00,,,,2026-07-01
2026-07-01_D.Yastremska_J.Bouzas Maneiro_TEN_D.Yastremska,WTA,,D.Yastremska,ML,,,,,,,,-180,,loss,2026-07-01T19:19:43.099000+00:00,,,,2026-07-01
2026-07-01_J.Pegula_S.Sorribes Tormo_TEN_UNDER2.5SETS,WTA,,UNDER 2.5 SETS,ML,,,,,,,,-110,,win,2026-07-01T19:18:58.288000+00:00,,,,2026-07-01
2026-07-01_B.Krejcikova_M.Andreeva_TEN_OVER24.5GAMES,WTA,,OVER 24.5 GAMES,ML,,,,,,,,-110,,win,2026-07-01T19:18:29.778000+00:00,,,,2026-07-01
2026-07-01_K.Siniakova_P.Stearns_TEN_K.Siniakova,WTA,,K.Siniakova,ML,,,,,,,,-160,,loss,2026-07-01T19:17:48.957000+00:00,,,,2026-07-01
2026-07-01_A.Gasanova_N.Osaka_TEN_UNDER2.5SETS,WTA,,UNDER 2.5 SETS,ML,,,,,,,,-110,,win,2026-07-01T19:17:25.617000+00:00,,,,2026-07-01
2026-07-01_N.Osaka_A.Gasanova_TEN_N.Osaka,WTA,,N.Osaka,ML,,,,,,,,-340,,win,2026-07-01T19:17:02.091000+00:00,,,,2026-07-01
2026-07-01_J.Tjen_D.Kasatkina_TEN_J.Tjen,WTA,,J.Tjen,ML,,,,,,,,+200,,loss,2026-07-01T19:17:07.889000+00:00,,,,2026-07-01
2026-07-01_J.Ostapenko_A.Ruzic_TEN_J.Ostapenko,WTA,,J.Ostapenko,ML,,,,,,,,-200,,win,2026-07-01T19:16:47.682000+00:00,,,,2026-07-01
2026-07-01_A.Sabalenka_M.Kessler_TEN_A.Sabalenka,WTA,,A.Sabalenka,ML,,,,,,,,-1000,,win,2026-07-01T19:16:37.379000+00:00,,,,2026-07-01
2026-07-01_A.de Minaur_A.Mannarino_TEN_UNDER3.5SETS,ATP,,UNDER 3.5 SETS,ML,,,,,,,,-110,,win,2026-07-03T23:43:00.092000+00:00,,,,2026-07-01
2026-07-01_B.Nakashima_J.Struff_TEN_OVER41.5GAMES,ATP,,OVER 41.5 GAMES,ML,,,,,,,,-110,,win,2026-07-01T19:09:41.056000+00:00,,,,2026-07-01
2026-07-01_CLE_TEX_ML_CLE,MLB,,CLE,ML,,,,,,,,-110,,win,2026-07-01T20:23:35.376000+00:00,,,,2026-07-01
2026-07-01_OAK_LAD_OU_UNDER12.5,MLB,,UNDER 12.5,OU,,,,,,,,-110,,win,2026-07-03T23:48:46.781000+00:00,,,,2026-07-01
2026-07-01_HOU_MIN_OU_OVER8.5,MLB,,OVER 8.5,OU,,,,,,,,-110,,win,2026-07-03T23:48:22.489000+00:00,,,,2026-07-01
2026-07-01_BAL_CWS_ML_BAL,MLB,,BAL,ML,,,,,,,,-138,,win,2026-07-01T20:21:30.891000+00:00,,,,2026-07-01
2026-07-01_COL_MIA_ML_MIA,MLB,,MIA,ML,,,,,,,,-159,,loss,2026-07-03T23:48:31.099000+00:00,,,,2026-07-01
2026-07-01_A.Fery_O.Virtanen_TEN_OVER3.5SETS,TEN,,OVER 3.5 SETS,ML,,,,,,,,-110,,win,2026-07-03T23:45:26.754000+00:00,,,,2026-07-01
2026-07-01_M.Berrettini_A.Fils_TEN_M.Berrettini,ATP,,M.Berrettini,ML,,,,,,,,-150,,win,2026-07-03T23:45:42.462000+00:00,,,,2026-07-01
2026-07-01_M.Berrettini_A.Fils_TEN_OVER41.5GAMES,ATP,,OVER 41.5 GAMES,ML,,,,,,,,-110,,loss,2026-07-03T23:45:59.442000+00:00,,,,2026-07-01
2026-07-01_J.Mensik_G.Dimitrov_TEN_OVER41.5GAMES,ATP,,OVER 41.5 GAMES,ML,,,,,,,,-110,,win,2026-07-03T23:41:46.032000+00:00,,,,2026-07-01
2026-07-01_A.Sabalenka_M.Kessler_TEN_UNDER2.5SETS,WTA,,UNDER 2.5 SETS,ML,,,,,,,,-110,,win,2026-07-01T19:16:31.644000+00:00,,,,2026-07-01
2026-07-01_G.Diallo_L.Sonego_TEN_G.Diallo,ATP,,G.Diallo,ML,,,,,,,,-130,,loss,2026-07-03T23:43:47.970000+00:00,,,,2026-07-01
2026-07-01_CHC_SD_OU_UNDER11.5,MLB,,UNDER 11.5,OU,,,,,,,,-110,,loss,2026-07-01T21:03:33.327000+00:00,,,,2026-07-01
2026-07-01_A.de Minaur_A.Mannarino_TEN_A.deMinaur,ATP,,A.de Minaur,ML,,,,,,,,-360,,win,2026-07-03T23:40:46.594000+00:00,,,,2026-07-01
2026-07-01_A.Rinderknech_M.Damm_TEN_A.Rinderknech,ATP,,A.Rinderknech,ML,,,,,,,,-200,,win,2026-07-01T19:13:52.778000+00:00,,,,2026-07-01
2026-07-01_J.Fonseca_J.de Jong_TEN_J.Fonseca,ATP,,J.Fonseca,ML,,,,,,,,-220,,win,2026-07-01T19:10:41.430000+00:00,,,,2026-07-01
2026-07-01_A.Davidovich Fokina_T.Tirante_TEN_A.DavidovichFokina,ATP,,A.Davidovich Fokina,ML,,,,,,,,-200,,win,2026-07-01T19:10:19.887000+00:00,,,,2026-07-01
2026-07-01_CHC_SD_ML_CHC,MLB,,CHC,ML,,,,,,,,-129,,win,2026-07-01T21:03:33.322000+00:00,,,,2026-07-01
2026-07-01_BOS_WSN_SPREAD_WSN+1.5,MLB,,WSN +1.5,SPREAD,,,,,,,,-115,,win,2026-07-03T23:46:51.600000+00:00,,,,2026-07-01
2026-07-01_D.Merida_D.Medvedev_TEN_UNDER3.5SETS,ATP,,UNDER 3.5 SETS,ML,,,,,,,,-110,,loss,2026-07-01T19:10:07.813000+00:00,,,,2026-07-01
2026-07-01_NYY_DET_ML_NYY,MLB,,NYY,ML,,,,,,,,-144,,loss,2026-07-01T20:58:33.550000+00:00,,,,2026-07-01
2026-07-01_CLE_TEX_OU_UNDER8.5,MLB,,UNDER 8.5,OU,,,,,,,,-110,,loss,2026-07-01T20:22:56.440000+00:00,,,,2026-07-01
2026-07-01_BAL_CWS_OU_UNDER10.5,MLB,,UNDER 10.5,OU,,,,,,,,-110,,win,2026-07-01T20:21:30.929000+00:00,,,,2026-07-01
2026-07-01_T.Fritz_P.Kypson_TEN_T.Fritz,ATP,,T.Fritz,ML,,,,,,,,-550,,win,2026-07-03T23:39:12.969000+00:00,,,,2026-07-01
2026-07-01_A.Davidovich Fokina_T.Tirante_ATP_A.DavidovichFokina,ATP,,A.Davidovich Fokina,ML,,,,,,,,-292,,win,2026-07-01T19:34:17.006000+00:00,,,,2026-07-01
2026-07-01_T.Fritz_P.Kypson_TEN_UNDER45.5GAMES,ATP,,UNDER 45.5 GAMES,ML,,,,,,,,-110,,win,2026-07-03T23:43:32.536000+00:00,,,,2026-07-01
2026-07-01_J.de Jong_J.Fonseca_TEN_UNDER3.5SETS,ATP,,UNDER 3.5 SETS,ML,,,,,,,,-110,,win,2026-07-01T19:21:01.540000+00:00,,,,2026-07-01
2026-07-01_H.Hurkacz_S.Ofner_TEN_H.Hurkacz,ATP,,H.Hurkacz,ML,,,,,,,,-320,,win,2026-07-01T19:06:47.653000+00:00,,,,2026-07-01
2026-07-01_J.Sinner_N.Borges_TEN_J.Sinner,ATP,,J.Sinner,ML,,,,,,,,-700,,win,2026-07-01T19:05:26.763000+00:00,,,,2026-07-01
2026-07-01_S.Mochizuki_E.Quinn_TEN_OVER3.5SETS,ATP,,OVER 3.5 SETS,ML,,,,,,,,-110,,loss,2026-07-01T19:06:32.387000+00:00,,,,2026-07-01
2026-07-01_R.Jodar_P.Carreno Busta_TEN_R.Jodar,ATP,,R.Jodar,ML,,,,,,,,-150,,win,2026-07-03T23:40:05.364000+00:00,,,,2026-07-01
2026-07-01_USA_BIH_SOC_AHUnitedStates-1,SOC,,AH United States -1,ML,,,,,,,,-110,,win,2026-07-03T23:39:24.028000+00:00,,,,2026-07-01
2026-07-01_ENG_COD_SOC_England,SOC,,England,ML,,,,,,,,-118,,win,2026-07-01T19:03:34.835000+00:00,,,,2026-07-01
2026-07-01_Z.Svajda_K.Majchrzak_TEN_Z.Svajda,ATP,,Z.Svajda,ML,,,,,,,,-130,,win,2026-07-03T23:41:13.678000+00:00,,,,2026-07-01
